Name;Routing;;;
WMKK_WBGG10;WMKK VKL ISTAN VPK OBDAB KETOD BOBOB NIMIX VKG WBGG;;;
WMKK_WBGG11;WMKK VKL ISTAN VPK OBDAB KETOD BOBOB NIMIX VKG WBGG;;;
WMKK_WBGG12;WMKK VKL SAROX VPT KIBOL KAMIN VKG WBGG;;;
WMKK_WBGG13;WMKK VKL SAROX VPT KIBOL KAMIN VKG WBGG;;;
WMKK_WBGG14;WMKK VKL ISTAN VPK OBDAB KETOD BOBOB NIMIX VKG WBGG;;;
WMKK_WBGG15;WMKK VKL SAROX VPT KIBOL KAMIN VKG WBGG;;;
WMKK_WBGG16;WMKK VKL ISTAN VPK OBDAB KETOD BOBOB SABIP AGOBA VKG WBGG;;;
WMKK_WBGG17;WMKK VKL SAROX VPT KIBOL KAMIN VKG WBGG;;;
WMKK_WBGG18;WMKK VKL SAROX VPT KIBOL KAMIN VKG WBGG;;;
WMKK_WBGG19;WMKK VKL SAROX VPT KIBOL KAMIN VKG WBGG;;;
WMKK_WBGG20;WMKK VKL SAROX VPT KIBOL KAMIN VKG WBGG;;;
WMKK_WBGG21;WMKK VKL SAROX VPT KIBOL KAMIN VKG WBGG;;;
WMKK_WBGG22;WMKK VKL SAROX VPT KIBOL KAMIN VKG WBGG;;;
WMKK_WBGG23;WMKK VKL ISTAN VPK OBDAB KETOD BOBOB NIMIX VKG WBGG;;;
WMKK_WBGR1;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA VMI WBGR;;;
WMKK_WBGR2;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT SAKMA VMI WBGR;;;
WMKK_WBGR3;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT SAKMA VMI WBGR;;;
WMKK_WBGR4;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA VMI WBGR;;;
WMKK_WBGR5;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA VMI WBGR;;;
WMKK_WBGR6;WMKK VKL SAROX VPT KIBOL KAMIN DARMU VMI WBGR;;;
WMKK_WBGR7;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA VMI WBGR;;;
WMKK_WBGR8;WMKK VKL SAROX VPT KIBOL KAMIN DARMU VMI WBGR;;;
WMKK_WBGR9;WMKK VKL SAROX VPT KIBOL KAMIN DARMU VMI WBGR;;;
WMKK_WBGS1;WMKK VKL SAROX VPT KIBOL KAMIN PILAX VSI WBGS;;;
WMKK_WBGS2;WMKK VKL ISTAN VPK OBDAB KETOD BOBOB SABIP AGOBA VKG VSI WBGS;;;  
WMKK_WBGS3;WMKK VKL ISTAN VPK OBDAB KETOD BOBOB NIMIX VKG VSI WBGS;;;
WMKK_WBGS4;WMKK VKL ISTAN VPK OBDAB KETOD BOBOB SABIP AGOBA VKG VSI WBGS;;;  
WMKK_WBGS5;WMKK VKL SAROX VPT KIBOL KAMIN PILAX VSI WBGS;;;
WMKK_WBGS6;WMKK VKL SAROX VPT KIBOL KAMIN PILAX VSI WBGS;;;
WMKK_WBGS7;WMKK VKL SAROX VPT KIBOL KAMIN PILAX VSI WBGS;;;
WMKK_WBKK1;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VIDIP VJN WBKK;;;  
WMKK_WBKK2;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VIDIP VJN WBKK;;;  
WMKK_WBKK3;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK4;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK5;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK6;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VIDIP VJN WBKK;;;  
WMKK_WBKK7;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT BRU VJN WBKK;;;
WMKK_WBKK8;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VIDIP VJN WBKK;;;  
WMKK_WBKK9;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VIDIP VJN WBKK;;;  
WMKK_WBKK10;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VIDIP VJN WBKK;;;  
WMKK_WBKK11;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VIDIP VJN WBKK;;;  
WMKK_WBKK12;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK13;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK14;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK15;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK16;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK17;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK18;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK19;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK20;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK21;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK22;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK23;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK24;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKK25;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN WBKK;;;
WMKK_WBKL1;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VLB WBKL;;;
WMKK_WBKL2;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VLB WBKL;;;
WMKK_WBKL3;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VLB WBKL;;;
WMKK_WBKL4;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VLB WBKL;;;
WMKK_WBKL5;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VLB WBKL;;;
WMKK_WBKS1;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT BRU VJN VSN WBKS;;;  
WMKK_WBKS2;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VIDIP VJN VSN WBKS;;; 
WMKK_WBKS3;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT DOGOG VIDIP VJN VSN WBKS;;; 
WMKK_WBKS4;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU VJN VSN WBKS;;;  
WMKK_WBKW1;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU LATIL VTW WBKW;;;  
WMKK_WBKW2;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU LATIL VTW WBKW;;;  
WMKK_WBKW3;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU LATIL VTW WBKW;;;  
WMKK_WBKW4;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU LATIL VTW WBKW;;;  
WMKK_WBKW5;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU LATIL VTW WBKW;;;  
WMKK_WBKW6;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU LATIL VTW WBKW;;;  
WMKK_WBSB1;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU WBSB;;;
WMKK_WBSB2;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU WBSB;;;
WMKK_WBSB3;WMKK VKL ISTAN VPK IDSEL LUSMO TERIX OLKIT BRU WBSB;;;
WMKK_WBSB4;WMKK VKL SAROX VPT KIBOL KAMIN DARMU SAKMA BRU WBSB;;;
WMKK_WMKA1;WMKK VKL VBA SUKAT GUNIP VPG VAS WMKA;;; 
WMKK_WMKA2;WMKK VKL VBA SUKAT TEPUS VPG VAS WMKA;;; 
WMKK_WMKA3;WMKK VKL VBA SUKAT GUNIP VPG VAS WMKA;;; 
WMKK_WMKA4;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG VAS WMKA;;;
WMKK_WMKA5;WMKK VKL VBA SUKAT TEPUS VPG VAS WMKA;;; 
WMKK_WMKC1;WMKK VKL VBA SUKAT TEPUS VPG VKB WMKC;;; 
WMKK_WMKC2;WMKK VKL VBA PULIP VKB WMKC;;;
WMKK_WMKC3;WMKK VKL VBA PULIP VKB WMKC;;;
WMKK_WMKC4;WMKK VKL VBA PULIP VKB WMKC;;;
WMKK_WMKC5;WMKK VKL VBA PULIP VKB WMKC;;;
WMKK_WMKC6;WMKK VKL VBA SUKAT GUNIP VPG OPOMO VKB WMKC;;;
WMKK_WMKC7;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG VKB WMKC;;;
WMKK_WMKC8;WMKK VKL VBA PULIP VKB WMKC;;;
WMKK_WMKC9;WMKK VKL VBA SUKAT TEPUS VPG OPOMO VKB WMKC;;;
WMKK_WMKC10;WMKK VKL VBA SUKAT TEPUS VPG VKB WMKC;;; 
WMKK_WMKC11;WMKK VKL VBA PULIP VKB WMKC;;;
WMKK_WMKC12;WMKK VKL VBA PULIP VKB WMKC;;;
WMKK_WMKD1;WMKK VKL KIMAT ADNUT VKN WMKD;;;
WMKK_WMKD2;WMKK VKL KIMAT ADNUT VKN WMKD;;;
WMKK_WMKD3;WMKK VKL KIMAT ADNUT VKN WMKD;;;
WMKK_WMKJ1;WMKK VKL BATAR TOPOR VJR WMKJ;;;
WMKK_WMKJ2;WMKK VKL BATAR TOPOR VJR WMKJ;;;
WMKK_WMKJ3;WMKK VKL BATAR TOPOR VJR WMKJ;;;
WMKK_WMKJ4;WMKK VKL BATAR TOPOR VJR WMKJ;;;
WMKK_WMKJ5;WMKK VKL BATAR TOPOR VJR WMKJ;;;
WMKK_WMKJ6;WMKK VKL BATAR TOPOR VJR WMKJ;;;
WMKK_WMKJ7;WMKK VKL BATAR TOPOR VJR WMKJ;;;
WMKK_WMKJ8;WMKK VKL BATAR TOPOR VJR WMKJ;;;
WMKK_WMKJ9;WMKK VKL BATAR TOPOR VJR WMKJ;;;
WMKK_WMKL1;WMKK VKL VBA SUKAT TEPUS VPG VPL WMKL;;; 
WMKK_WMKL2;WMKK VKL AGOSA BILIK SUKAT GUNIP VPG VPL WMKL;;;
WMKK_WMKL3;WMKK VKL VBA SUKAT GUNIP VPG VPL WMKL;;; 
WMKK_WMKL4;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG VPL WMKL;;;
WMKK_WMKL5;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG VPL WMKL;;;
WMKK_WMKL6;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG VPL WMKL;;;
WMKK_WMKL7;WMKK VKL VBA SUKAT TEPUS VPG VPL WMKL;;; 
WMKK_WMKL8;WMKK VKL AGOSA BILIK SUKAT GUNIP VPG VPL WMKL;;;
WMKK_WMKL9;WMKK VKL VBA SUKAT TEPUS VPG VPL WMKL;;; 
WMKK_WMKL10;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG VPL WMKL;;;
WMKK_WMKL11;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG VPL WMKL;;;
WMKK_WMKL12;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG VPL WMKL;;;
WMKK_WMKL13;WMKK VKL VBA SUKAT TEPUS VPG VPL WMKL;;; 
WMKK_WMKL14;WMKK VKL VBA SUKAT TEPUS VPG VPL WMKL;;; 
WMKK_WMKL15;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG VPL WMKL;;;
WMKK_WMKL16;WMKK VKL VBA SUKAT TEPUS VPG VPL WMKL;;; 
WMKK_WMKL17;WMKK VKL VBA SUKAT TEPUS VPG VPL WMKL;;; 
WMKK_WMKL18;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG VPL WMKL;;;
WMKK_WMKL19;WMKK VKL VBA SUKAT TEPUS VPG VPL WMKL;;; 
WMKK_WMKL20;WMKK VKL VBA SUKAT TEPUS VPG VPL WMKL;;; 
WMKK_WMKN1;WMKK VKL PIBOS VKR WMKN;;;
WMKK_WMKN2;WMKK VKL PIBOS VKR WMKN;;;
WMKK_WMKN3;WMKK VKL PIBOS VKR WMKN;;;
WMKK_WMKN4;WMKK VKL PIBOS VKR WMKN;;;
WMKK_WMKN5;WMKK VKL PIBOS VKR WMKN;;;
WMKK_WMKN6;WMKK VKL PIBOS VKR WMKN;;;
WMKK_WMKP1;WMKK VKL VBA SUKAT TEPUS VPG WMKP;;;  
WMKK_WMKP2;WMKK VKL AGOSA BILIK SUKAT GUNIP VPG WMKP;;; 
WMKK_WMKP3;WMKK VKL VBA SUKAT TEPUS VPG WMKP;;;  
WMKK_WMKP4;WMKK VKL AGOSA BILIK SUKAT GUNIP VPG WMKP;;; 
WMKK_WMKP5;WMKK VKL VBA SUKAT GUNIP VPG WMKP;;;  
WMKK_WMKP6;WMKK VKL VBA SUKAT GUNIP VPG WMKP;;;  
WMKK_WMKP7;WMKK VKL VBA SUKAT TEPUS VPG WMKP;;;  
WMKK_WMKP8;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG WMKP;;; 
WMKK_WMKP9;WMKK VKL VBA SUKAT TEPUS VPG WMKP;;;  
WMKK_WMKP10;WMKK VKL VBA SUKAT GUNIP VPG WMKP;;;  
WMKK_WMKP11;WMKK VKL VBA SUKAT TEPUS VPG WMKP;;;  
WMKK_WMKP12;WMKK VKL VBA SUKAT GUNIP VPG WMKP;;;  
WMKK_WMKP13;WMKK VKL VBA SUKAT TEPUS VPG WMKP;;;  
WMKK_WMKP14;WMKK VKL AGOSA BILIK SUKAT GUNIP VPG WMKP;;; 
WMKK_WMKP15;WMKK VKL VBA SUKAT TEPUS VPG WMKP;;;  
WMKK_WMKP16;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG WMKP;;; 
WMKK_WMKP17;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG WMKP;;; 
WMKK_WMKP18;WMKK VKL AGOSA BILIK SUKAT GUNIP VPG WMKP;;; 
WMKK_WMKP19;WMKK VKL AGOSA BILIK SUKAT TEPUS VPG WMKP;;; 
WMKK_WSSS1;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS2;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS3;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS4;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS5;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS6;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS7;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS8;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS9;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS10;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS11;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS12;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS13;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS14;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS15;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS16;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS17;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS18;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS19;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS20;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS21;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS22;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS23;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS24;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS25;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS26;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS27;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS28;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS29;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS30;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS31;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS32;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS33;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS34;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS35;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS36;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS37;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS38;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS39;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS40;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS41;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKK_WSSS42;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS43;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS44;WMKK VKL BATAR TOPOR VJR VTK WSSS;;;  
WMKK_WSSS45;WMKK VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;; 
WMKL_WMKK1;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK2;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK3;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK4;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK5;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK6;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK7;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK8;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK9;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK10;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK11;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK12;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK13;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK14;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK15;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK16;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK17;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK18;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK19;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK20;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK21;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKK22;WMKL VPL VIH VBA VKL WMKK;;;
WMKL_WMKP1;WMKL VPL VPG WMKP;;; 
WMKL_WMKP2;WMKL VPL VPG WMKP;;; 
WMKL_WMKP3;WMKL VPL VPG WMKP;;; 
WMKL_WMSA1;WMKL VPL VIH VBA WMSA;;;
WMKL_WMSA2;WMKL VPL VIH VBA WMSA;;;
WMKL_WMSA3;WMKL VPL VIH VBA WMSA;;;
WMKL_WMSA4;WMKL VPL VIH VBA WMSA;;;
WMKL_WMSA5;WMKL VPL VIH VBA WMSA;;;
WMKL_WMSA6;WMKL VPL VIH VBA WMSA;;;
WMKL_WSSS1;WMKL VPL VIH VJR VTK WSSS;;;
WMKN_WMKK1;WMKN VKR PIBOS VKL WMKK;;;
WMKN_WMKK2;WMKN VKR PIBOS VKL WMKK;;;
WMKN_WMKK3;WMKN VKR PIBOS VKL WMKK;;;
WMKN_WMKK4;WMKN VKR PIBOS VKL WMKK;;;
WMKN_WMKK5;WMKN VKR LASOB PULIP VKL WMKK;;;
WMKN_WMKK6;WMKN VKR PIBOS VKL WMKK;;;
WMKN_WMKK7;WMKN VKR PIBOS VKL WMKK;;;
WMKN_WMSA1;WMKN VKR PIBOS VBA WMSA;;;
WMKN_WMSA2;WMKN VKR PIBOS VBA WMSA;;;
WMKN_WMSA3;WMKN VKR PIBOS VBA WMSA;;;
WMKN_WMSA4;WMKN VKR PIBOS VBA WMSA;;;
WMKN_WMSA5;WMKN VKR PIBOS VBA WMSA;;;
WMKN_WMSA6;WMKN VKR PIBOS VBA WMSA;;;
WMKN_WMSA7;WMKN VKR LASOB PULIP VBA WMSA;;;
WMKN_WMSA8;WMKN VKR PIBOS VBA WMSA;;;
WMKN_WMSA9;WMKN VKR PIBOS VBA WMSA;;;
WMKN_WMSA10;WMKN VKR LASOB PULIP VBA WMSA;;;
WMSA_WIDD1;WMSA VBA VKL MITOS PIMOK WIDD;;;
WMSA_WMKA1;WMSA VBA SUKAT TEPUS VPG VAS WMKA;;;  
WMSA_WMKA2;WMSA VBA BILIK SUKAT GUNIP VPG VAS WMKA;;; 
WMSA_WMKA3;WMSA VBA SUKAT GUNIP VPG VAS WMKA;;;  
WMSA_WMKA4;WMSA VBA BILIK SUKAT GUNIP VPG VAS WMKA;;; 
WMSA_WMKA5;WMSA VBA SUKAT GUNIP VPG VAS WMKA;;;  
WMSA_WMKA6;WMSA VBA SUKAT TEPUS VPG VAS WMKA;;;  
WMSA_WMKA7;WMSA VBA BILIK SUKAT TEPUS VPG VAS WMKA;;; 
WMSA_WMKA8;WMSA VBA BILIK SUKAT TEPUS VPG VAS WMKA;;; 
WMSA_WMKC1;WMSA VBA SUKAT TEPUS VPG VKB WMKC;;;  
WMSA_WMKC2;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC3;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC4;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC5;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC6;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC7;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC8;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC9;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC10;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC11;WMSA VBA SUKAT TEPUS VPG VKB WMKC;;;  
WMSA_WMKC12;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC13;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC14;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC15;WMSA VBA SUKAT TEPUS VPG VKB WMKC;;;  
WMSA_WMKC16;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC17;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC18;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKC19;WMSA VBA PULIP VKB WMKC;;;
WMSA_WMKJ1;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKJ2;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKJ3;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKJ4;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKJ5;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKJ6;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKJ7;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKJ8;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKJ9;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKJ10;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKJ11;WMSA VBA VKL BATAR TOPOR VJR WMKJ;;;  
WMSA_WMKL1;WMSA VBA BILIK SUKAT GUNIP VPG VPL WMKL;;; 
WMSA_WMKL2;WMSA VBA BILIK SUKAT TEPUS VPG VPL WMKL;;; 
WMSA_WMKL3;WMSA VBA BILIK SUKAT TEPUS VPG VPL WMKL;;; 
WMSA_WMKL4;WMSA VBA BILIK SUKAT GUNIP VPG VPL WMKL;;; 
WMSA_WMKL5;WMSA VBA SUKAT GUNIP VPG VPL WMKL;;;  
WMSA_WMKL6;WMSA VBA SUKAT WMKL;;; 
WMSA_WMKN1;WMSA VBA PIBOS VKR WMKN;;;
WMSA_WMKN2;WMSA VBA PIBOS VKR WMKN;;;
WMSA_WMKN3;WMSA VBA PIBOS VKR WMKN;;;
WMSA_WMKN4;WMSA VBA PIBOS VKR WMKN;;;
WMSA_WMKN5;WMSA VBA PIBOS VKR WMKN;;;
WMSA_WMKN6;WMSA VBA PIBOS VKR WMKN;;;
WMSA_WMKN7;WMSA VBA PIBOS VKR WMKN;;;
WMSA_WMKN8;WMSA VBA PIBOS VKR WMKN;;;
WMSA_WSSS1;WMSA VBA VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;;
WMSA_WSSS2;WMSA VBA VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;;
WMSA_WSSS3;WMSA VBA VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;;
WMSA_WSSS4;WMSA VBA VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;;
WMSA_WSSS5;WMSA VBA VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;;
WMSA_WSSS6;WMSA VBA VKL BATAR TOPOR ARAMA LELIB VTK WSSS;;;
WMSA_WSSS7;WMSA VBA VKL BATAR TOPOR ARAMA VJR VTK WSSS;;;
WSSS_WBGG1;WSSS VTK TOMAN NIMIX VKG WBGG;;;
WSSS_WBGR1;WSSS VTK TOMAN NIMIX VKG AGPOP PILAX SARVO VMI WBGR;;;
WSSS_WBKK1;WSSS VTK TOMAN NIMIX VKG AGPOP PILAX SARVO VMI BRU VJN WBKK;;;  
WSSS_WBKK2;WSSS VTK TOMAN NIMIX VKG AGPOP PILAX SARVO VMI BRU VJN WBKK;;;  
WSSS_WBSB1;WSSS VTK TOMAN NIMIX VKG AGPOP PILAX SARVO VMI BRU WBSB;;;
WSSS_WBSB2;WSSS VTK TOMAN NIMIX VKG AGPOP PILAX SARVO VMI BRU WBSB;;;
WSSS_WBSB3;WSSS VTK TOMAN KAMIN DARMU VMI BRU WBSB;;; 
